customer_id,customer_segment
6130,"Medium Value"
6131,"Medium Value"
6132,"Medium Value"
6134,"High Value"
6135,"Medium Value"
6136,"High Value"
6137,"Low Value"
6138,"Medium Value"
6139,"High Value"
6141,"High Value"
6142,"Medium Value"
6143,"High Value"
6145,"High Value"
6146,"Medium Value"
6148,"Low Value"
6149,"Medium Value"
6150,"High Value"
6151,"Low Value"
6152,"High Value"
6154,"Medium Value"
6155,"Medium Value"
6156,"Medium Value"
6157,"Low Value"
6160,"Medium Value"
6162,"High Value"
6163,"Medium Value"
6164,"Medium Value"
6165,"Low Value"
6166,"Medium Value"
6167,"High Value"
6168,"High Value"
6169,"High Value"
6170,"High Value"
6171,"Medium Value"
6172,"High Value"
6173,"Medium Value"
6174,"Medium Value"
6175,"Medium Value"
6177,"High Value"
6179,"Medium Value"
6180,"High Value"
6182,"Medium Value"
6183,"High Value"
6185,"Medium Value"
6186,"Medium Value"
6188,"Medium Value"
6189,"Medium Value"
6190,"High Value"
6192,"Medium Value"
6193,"High Value"
6194,"Medium Value"
6195,"High Value"
6196,"High Value"
6197,"Medium Value"
6198,"High Value"
6201,"Medium Value"
6205,"Medium Value"
6206,"High Value"
6207,"Medium Value"
6209,"High Value"
6210,"High Value"
6212,"Low Value"
6214,"High Value"
6215,"High Value"
6216,"Medium Value"
6217,"Medium Value"
6218,"Low Value"
6220,"Medium Value"
6221,"Medium Value"
6222,"Medium Value"
6224,"High Value"
6225,"High Value"
6226,"Medium Value"
6227,"Medium Value"
6228,"Low Value"
6230,"Medium Value"
6231,"High Value"
6233,"Medium Value"
6234,"High Value"
6235,"High Value"
6236,"Medium Value"
6237,"High Value"
6238,"High Value"
6239,"High Value"
6240,"Medium Value"
6241,"Medium Value"
6242,"Medium Value"
6243,"High Value"
6244,"Medium Value"
6245,"Medium Value"
6246,"Medium Value"
6247,"Medium Value"
6248,"Medium Value"
6249,"Medium Value"
6250,"Medium Value"
6251,"High Value"
6252,"Medium Value"
6253,"Medium Value"
6254,"Medium Value"
6255,"Medium Value"
6256,"Low Value"
6257,"Medium Value"
6258,"High Value"
6259,"High Value"
6261,"High Value"
6262,"Medium Value"
6263,"Medium Value"
6264,"Medium Value"
6266,"Medium Value"
6267,"Medium Value"
6269,"High Value"
6270,"High Value"
6273,"High Value"
6274,"Medium Value"
6277,"Medium Value"
6278,"Low Value"
6279,"High Value"
6280,"High Value"
6281,"Medium Value"
6282,"Medium Value"
6283,"Medium Value"
6285,"High Value"
6286,"High Value"
6287,"High Value"
6288,"Low Value"
6289,"Medium Value"
6291,"High Value"
6292,"Medium Value"
6293,"High Value"
6294,"Medium Value"
6295,"High Value"
6296,"Medium Value"
6297,"Medium Value"
6298,"High Value"
6299,"Medium Value"
6301,"High Value"
6302,"Medium Value"
6303,"Medium Value"
6304,"Medium Value"
6305,"High Value"
6307,"High Value"
6308,"Medium Value"
6309,"Medium Value"
6310,"Medium Value"
6311,"Medium Value"
6312,"Medium Value"
6314,"High Value"
6315,"Medium Value"
6316,"Medium Value"
6317,"High Value"
6318,"High Value"
6319,"High Value"
6320,"Medium Value"
6322,"High Value"
6324,"Medium Value"
6325,"Medium Value"
6326,"Medium Value"
6327,"Medium Value"
6328,"High Value"
6330,"Medium Value"
6331,"Low Value"
6332,"High Value"
6333,"High Value"
6334,"Medium Value"
6335,"Medium Value"
6336,"Medium Value"
6337,"Medium Value"
6338,"Medium Value"
6339,"Medium Value"
6340,"High Value"
6341,"Medium Value"
6343,"High Value"
6344,"Medium Value"
6345,"High Value"
6346,"Medium Value"
6347,"High Value"
6348,"Medium Value"
6351,"High Value"
6352,"High Value"
6353,"Medium Value"
6355,"Medium Value"
6356,"Low Value"
6357,"High Value"
6358,"Medium Value"
6359,"High Value"
6360,"High Value"
6361,"Medium Value"
6362,"Medium Value"
6363,"Medium Value"
6364,"High Value"
6365,"Medium Value"
6366,"Medium Value"
6367,"High Value"
6368,"Medium Value"
6370,"High Value"
6371,"High Value"
6372,"Medium Value"
6373,"Medium Value"
6374,"Medium Value"
6375,"Medium Value"
6376,"Medium Value"
6377,"Medium Value"
6378,"Medium Value"
6379,"High Value"
6380,"Medium Value"
6381,"Medium Value"
6382,"Medium Value"
6383,"High Value"
6384,"High Value"
6385,"Medium Value"
6386,"High Value"
6387,"Medium Value"
6389,"Medium Value"
6391,"Medium Value"
6392,"Medium Value"
6393,"Medium Value"
6395,"High Value"
6397,"High Value"
6398,"High Value"
6399,"High Value"
6400,"High Value"
6401,"Medium Value"
6402,"High Value"
6403,"High Value"
6404,"Medium Value"
6406,"High Value"
6407,"Medium Value"
6408,"Medium Value"
6409,"High Value"
6410,"Medium Value"
6411,"Medium Value"
6412,"Medium Value"
6413,"Low Value"
6415,"High Value"
6416,"High Value"
6417,"High Value"
6418,"Low Value"
6419,"High Value"
6420,"Medium Value"
6421,"High Value"
6423,"High Value"
6424,"Medium Value"
6425,"High Value"
6426,"High Value"
6427,"High Value"
6428,"High Value"
6429,"High Value"
6431,"High Value"
6432,"Medium Value"
6434,"Low Value"
6435,"High Value"
6436,"Medium Value"
6438,"Medium Value"
6439,"Medium Value"
6440,"Low Value"
6441,"Low Value"
6442,"High Value"
6443,"Medium Value"
6444,"High Value"
6445,"Medium Value"
6446,"High Value"
6447,"Medium Value"
6449,"Medium Value"
6450,"Medium Value"
6451,"Medium Value"
6452,"High Value"
6453,"High Value"
6454,"High Value"
6455,"Low Value"
6456,"High Value"
6457,"High Value"
6459,"Medium Value"
6460,"High Value"
6461,"Medium Value"
6462,"Medium Value"
6463,"Medium Value"
6464,"High Value"
6465,"Medium Value"
6466,"High Value"
6467,"High Value"
6468,"High Value"
6469,"Medium Value"
6470,"Medium Value"
6471,"Medium Value"
6472,"Medium Value"
6473,"High Value"
6475,"High Value"
6476,"Medium Value"
6477,"High Value"
6478,"Medium Value"
6480,"High Value"
6481,"Medium Value"
6482,"High Value"
6483,"Medium Value"
6484,"High Value"
6485,"Medium Value"
6486,"High Value"
6487,"Medium Value"
6489,"High Value"
6490,"High Value"
6491,"Low Value"
6492,"High Value"
6493,"High Value"
6494,"Medium Value"
6495,"Medium Value"
6496,"Medium Value"
6497,"Medium Value"
6498,"Low Value"
6499,"High Value"
6500,"High Value"
6503,"Low Value"
6504,"High Value"
6505,"High Value"
6506,"Low Value"
6507,"Medium Value"
6508,"High Value"
6509,"Medium Value"
6510,"High Value"
6511,"Medium Value"
6512,"High Value"
6514,"Medium Value"
6515,"Medium Value"
6516,"Medium Value"
6518,"High Value"
6519,"Medium Value"
6520,"Medium Value"
6521,"High Value"
6523,"Medium Value"
6524,"Medium Value"
6525,"Medium Value"
6526,"Low Value"
6527,"High Value"
6528,"Medium Value"
6529,"Medium Value"
6530,"High Value"
6531,"High Value"
6532,"High Value"
6533,"High Value"
6535,"High Value"
6536,"High Value"
6537,"Medium Value"
6538,"Low Value"
6539,"High Value"
6540,"Medium Value"
6541,"Medium Value"
6542,"Medium Value"
6544,"High Value"
6545,"High Value"
6546,"High Value"
6547,"Low Value"
6548,"Medium Value"
6549,"Medium Value"
6550,"Medium Value"
6551,"High Value"
6553,"Medium Value"
6554,"High Value"
6555,"High Value"
6556,"Medium Value"
6558,"Medium Value"
6559,"Medium Value"
6561,"Medium Value"
6562,"Medium Value"
6563,"Low Value"
6564,"High Value"
6566,"High Value"
6567,"Medium Value"
6568,"High Value"
6569,"High Value"
6570,"Medium Value"
6571,"High Value"
6572,"Medium Value"
6573,"Medium Value"
6574,"Medium Value"
6575,"Medium Value"
6576,"Low Value"
6578,"Medium Value"
6579,"Medium Value"
6580,"Medium Value"
6581,"High Value"
6582,"High Value"
6583,"High Value"
6584,"Medium Value"
6585,"Low Value"
6586,"Medium Value"
6588,"Low Value"
6590,"Low Value"
6591,"Medium Value"
6592,"Medium Value"
6593,"High Value"
6594,"High Value"
6595,"Medium Value"
6596,"Medium Value"
6597,"Medium Value"
6598,"High Value"
6600,"Low Value"
6601,"Medium Value"
6603,"High Value"
6604,"Medium Value"
6605,"Medium Value"
6606,"High Value"
6607,"Low Value"
6608,"High Value"
6609,"High Value"
6610,"Medium Value"
6613,"High Value"
6614,"High Value"
6615,"High Value"
6616,"Medium Value"
6618,"High Value"
6621,"Medium Value"
6622,"Medium Value"
6623,"High Value"
6624,"Medium Value"
6625,"High Value"
6628,"Medium Value"
6629,"High Value"
6630,"Medium Value"
6631,"High Value"
6632,"Medium Value"
6633,"High Value"
6634,"Medium Value"
6636,"High Value"
6638,"High Value"
6639,"Medium Value"
6640,"Medium Value"
6641,"High Value"
6642,"High Value"
6643,"Medium Value"
6646,"High Value"
6647,"Low Value"
6648,"Medium Value"
6650,"Low Value"
6651,"High Value"
6652,"High Value"
6653,"High Value"
6654,"High Value"
6655,"Low Value"
6656,"High Value"
6657,"Medium Value"
6658,"High Value"
6659,"Medium Value"
6661,"Medium Value"
6663,"Medium Value"
6664,"Medium Value"
6665,"Medium Value"
6666,"Medium Value"
6667,"Medium Value"
6668,"Medium Value"
6669,"Medium Value"
6670,"High Value"
6672,"Medium Value"
6673,"Low Value"
6674,"High Value"
6678,"High Value"
6679,"High Value"
6680,"High Value"
6681,"High Value"
6682,"Low Value"
6683,"High Value"
6684,"Medium Value"
6685,"Medium Value"
6687,"Medium Value"
6688,"Low Value"
6690,"High Value"
6691,"Medium Value"
6692,"Medium Value"
6693,"High Value"
6696,"Medium Value"
6697,"Medium Value"
6699,"High Value"
6700,"Medium Value"
6701,"Medium Value"
6702,"Medium Value"
6703,"High Value"
6704,"Low Value"
6705,"High Value"
6706,"Medium Value"
6707,"Medium Value"
6709,"Medium Value"
6710,"Medium Value"
6711,"High Value"
6712,"Medium Value"
6713,"Medium Value"
6714,"Medium Value"
6715,"High Value"
6716,"Medium Value"
6717,"Medium Value"
6719,"High Value"
6720,"Low Value"
6722,"High Value"
6723,"Medium Value"
6724,"Medium Value"
6725,"Medium Value"
6726,"High Value"
6727,"Medium Value"
6728,"High Value"
6729,"Medium Value"
6730,"Medium Value"
6731,"Medium Value"
6733,"High Value"
6734,"High Value"
6735,"High Value"
6736,"Medium Value"
6737,"High Value"
6738,"Medium Value"
6739,"High Value"
6740,"Medium Value"
6741,"Medium Value"
6742,"Medium Value"
6743,"Medium Value"
6744,"High Value"
6745,"Low Value"
6747,"High Value"
6749,"Low Value"
6751,"Medium Value"
6752,"High Value"
6753,"Low Value"
6754,"Medium Value"
6755,"Medium Value"
6757,"Medium Value"
6758,"Low Value"
6759,"Medium Value"
6760,"Medium Value"
6761,"High Value"
6762,"Medium Value"
6765,"Medium Value"
6766,"Medium Value"
6767,"Medium Value"
6769,"High Value"
6770,"Medium Value"
6771,"High Value"
6772,"High Value"
6773,"High Value"
6774,"High Value"
6775,"Medium Value"
6776,"High Value"
6777,"High Value"
6778,"Medium Value"
6779,"High Value"
6780,"Medium Value"
6781,"Low Value"
6782,"Medium Value"
6783,"Medium Value"
6784,"Medium Value"
6785,"High Value"
6786,"Medium Value"
6787,"High Value"
6789,"High Value"
6790,"Medium Value"
6793,"High Value"
6795,"High Value"
6796,"High Value"
6797,"High Value"
6798,"High Value"
6799,"High Value"
6800,"Medium Value"
6801,"Medium Value"
6802,"Medium Value"
6803,"Low Value"
6804,"Low Value"
6805,"Medium Value"
6806,"Medium Value"
6810,"High Value"
6811,"High Value"
6812,"High Value"
6813,"Medium Value"
6814,"Medium Value"
6815,"Medium Value"
6816,"High Value"
6817,"Medium Value"
6818,"Medium Value"
6822,"High Value"
6823,"Low Value"
6824,"Medium Value"
6825,"High Value"
6826,"Medium Value"
6827,"Medium Value"
6828,"Medium Value"
6829,"Low Value"
6830,"High Value"
6831,"Medium Value"
6832,"Medium Value"
6833,"High Value"
6834,"High Value"
6836,"Medium Value"
6837,"High Value"
6838,"High Value"
6839,"Medium Value"
6841,"High Value"
6842,"Medium Value"
6844,"High Value"
6846,"Medium Value"
6847,"High Value"
6848,"High Value"
6850,"Medium Value"
6853,"High Value"
6854,"High Value"
6855,"High Value"
6856,"Medium Value"
6857,"Medium Value"
6858,"Medium Value"
6859,"Medium Value"
6860,"Medium Value"
6861,"High Value"
6862,"Medium Value"
6863,"Medium Value"
6864,"High Value"
6866,"Medium Value"
6867,"High Value"
6868,"High Value"
6869,"Medium Value"
6870,"Medium Value"
6871,"High Value"
6872,"Medium Value"
6873,"High Value"
6874,"Medium Value"
6875,"High Value"
6876,"High Value"
6877,"Medium Value"
6878,"Medium Value"
6879,"High Value"
6880,"Medium Value"
6881,"High Value"
6882,"Medium Value"
6883,"High Value"
6884,"High Value"
6885,"High Value"
6886,"Medium Value"
6888,"Medium Value"
6889,"High Value"
6891,"Low Value"
6893,"Medium Value"
6894,"Medium Value"
6896,"High Value"
6897,"Medium Value"
6899,"High Value"
6900,"High Value"
6901,"High Value"
6902,"High Value"
6903,"Medium Value"
6904,"Medium Value"
6905,"Medium Value"
6906,"High Value"
6907,"High Value"
6909,"Medium Value"
6910,"High Value"
6911,"Medium Value"
6912,"High Value"
6913,"High Value"
6914,"High Value"
6915,"High Value"
6916,"High Value"
6917,"High Value"
6918,"Low Value"
6919,"Medium Value"
6920,"Medium Value"
6921,"Medium Value"
6922,"High Value"
6923,"High Value"
6924,"High Value"
6925,"High Value"
6926,"High Value"
6927,"High Value"
6928,"Medium Value"
6930,"Low Value"
6931,"High Value"
6932,"Low Value"
6933,"Medium Value"
6935,"Medium Value"
6937,"Medium Value"
6939,"Low Value"
6940,"High Value"
6941,"Medium Value"
6942,"Medium Value"
6943,"Medium Value"
6944,"Low Value"
6945,"High Value"
6946,"Medium Value"
6947,"Medium Value"
6948,"High Value"
6950,"Medium Value"
6952,"High Value"
6953,"Medium Value"
6954,"High Value"
6955,"Medium Value"
6956,"Medium Value"
6957,"Medium Value"
6958,"Medium Value"
6962,"Medium Value"
6963,"Medium Value"
6964,"High Value"
6965,"Medium Value"
6966,"High Value"
6971,"High Value"
6972,"Medium Value"
6973,"Medium Value"
6974,"High Value"
6975,"High Value"
6976,"High Value"
6977,"Medium Value"
6978,"High Value"
6979,"Medium Value"
6980,"Low Value"
6981,"Medium Value"
6982,"Medium Value"
6985,"Medium Value"
6986,"High Value"
6987,"High Value"
6988,"Medium Value"
6990,"High Value"
6992,"High Value"
6993,"High Value"
6994,"Medium Value"
6997,"Medium Value"
6998,"High Value"
6999,"Medium Value"
7000,"Medium Value"
7001,"Low Value"
7002,"Low Value"
7003,"Low Value"
7005,"Medium Value"
7006,"Medium Value"
7007,"Medium Value"
7008,"Medium Value"
7009,"Medium Value"
7010,"High Value"
7011,"Medium Value"
7012,"Medium Value"
7013,"Medium Value"
7014,"Medium Value"
7016,"Medium Value"
7017,"High Value"
7018,"Medium Value"
7019,"Medium Value"
7020,"High Value"
7023,"High Value"
7024,"High Value"
7025,"High Value"
7026,"Medium Value"
7027,"Medium Value"
7028,"Medium Value"
7029,"High Value"
7030,"Medium Value"
7031,"High Value"
7032,"Medium Value"
7033,"High Value"
7034,"Medium Value"
7035,"Medium Value"
7036,"High Value"
7037,"Medium Value"
7038,"High Value"
7039,"High Value"
7041,"Low Value"
7043,"Medium Value"
7044,"High Value"
7045,"Medium Value"
7046,"High Value"
7048,"Medium Value"
7049,"Medium Value"
7050,"High Value"
7051,"High Value"
7052,"Medium Value"
7054,"High Value"
7055,"Medium Value"
7056,"Medium Value"
7057,"Medium Value"
7058,"Medium Value"
7059,"Low Value"
7060,"Medium Value"
7061,"Medium Value"
7062,"Medium Value"
7063,"Medium Value"
7064,"Medium Value"
7065,"Medium Value"
7068,"Low Value"
7069,"Medium Value"
7071,"High Value"
7074,"Medium Value"
7075,"Medium Value"
7076,"High Value"
7077,"Low Value"
7078,"High Value"
7079,"Medium Value"
7080,"Medium Value"
7082,"High Value"
7084,"High Value"
7085,"High Value"
7086,"Low Value"
7087,"Low Value"
7088,"Medium Value"
7089,"High Value"
7090,"Medium Value"
7091,"Medium Value"
7092,"Medium Value"
7094,"High Value"
7096,"High Value"
7098,"High Value"
7099,"High Value"
7102,"High Value"
7103,"High Value"
7105,"High Value"
7108,"High Value"
7109,"Low Value"
7111,"High Value"
7112,"Medium Value"
7113,"High Value"
7114,"Medium Value"
7115,"Medium Value"
7116,"High Value"
7117,"Medium Value"
7118,"Medium Value"
7119,"High Value"
7121,"Medium Value"
7122,"Medium Value"
7124,"High Value"
7125,"High Value"
7126,"High Value"
7128,"High Value"
7129,"Medium Value"
7130,"High Value"
7131,"High Value"
7132,"Medium Value"
7133,"Medium Value"
7134,"Medium Value"
7136,"High Value"
7137,"Medium Value"
7139,"High Value"
7141,"Medium Value"
7142,"Low Value"
7143,"High Value"
7144,"High Value"
7145,"High Value"
7147,"Medium Value"
7148,"Medium Value"
7149,"High Value"
7150,"Medium Value"
7151,"Medium Value"
7154,"Medium Value"
7156,"Medium Value"
7157,"Medium Value"
7158,"High Value"
7159,"High Value"
7160,"Low Value"
7161,"High Value"
7162,"Medium Value"
7163,"Medium Value"
7164,"Medium Value"
7165,"Medium Value"
7166,"High Value"
7167,"Medium Value"
7168,"Medium Value"
7169,"High Value"
7171,"Low Value"
7172,"High Value"
7173,"Medium Value"
7174,"High Value"
7175,"Low Value"
7176,"High Value"
7179,"High Value"
7181,"High Value"
7182,"Medium Value"
7183,"Low Value"
7184,"Medium Value"
7185,"Medium Value"
7186,"High Value"
7187,"High Value"
7190,"Low Value"
7191,"High Value"
7192,"Medium Value"
7193,"Medium Value"
7194,"Medium Value"
7195,"Medium Value"
7196,"Medium Value"
7199,"Medium Value"
7200,"High Value"
7201,"High Value"
7203,"Medium Value"
7206,"Medium Value"
7207,"Medium Value"
7208,"High Value"
7209,"Medium Value"
7210,"Medium Value"
7211,"High Value"
7212,"Medium Value"
7213,"Medium Value"
7214,"Medium Value"
7215,"High Value"
7216,"Medium Value"
7218,"Medium Value"
7219,"Medium Value"
7220,"Medium Value"
7221,"High Value"
7222,"Medium Value"
7223,"Medium Value"
7224,"Medium Value"
7225,"High Value"
7226,"Medium Value"
7227,"Low Value"
7228,"High Value"
7229,"High Value"
7230,"Medium Value"
7231,"Medium Value"
7232,"High Value"
7234,"High Value"
7236,"Low Value"
7237,"Medium Value"
7239,"Medium Value"
7240,"Medium Value"
7241,"High Value"
7242,"Medium Value"
7243,"High Value"
7244,"High Value"
7246,"High Value"
7247,"Medium Value"
7248,"High Value"
7249,"High Value"
7250,"High Value"
7251,"High Value"
7252,"High Value"
7253,"Medium Value"
7254,"Medium Value"
7256,"Medium Value"
7257,"Medium Value"
7258,"High Value"
7260,"Medium Value"
7261,"Medium Value"
7262,"Medium Value"
7265,"High Value"
7266,"Medium Value"
7267,"High Value"
7268,"High Value"
7269,"High Value"
7270,"Low Value"
7271,"Medium Value"
7272,"Medium Value"
7274,"High Value"
7275,"High Value"
7276,"Medium Value"
7277,"Medium Value"
7279,"High Value"
7280,"High Value"
7281,"Medium Value"
7283,"High Value"
7284,"Medium Value"
7285,"Medium Value"
7286,"Low Value"
7287,"Medium Value"
7290,"High Value"
7291,"High Value"
7292,"High Value"
7293,"High Value"
7294,"High Value"
7295,"High Value"
7296,"High Value"
7297,"Medium Value"
7298,"High Value"
7299,"High Value"
7301,"High Value"
7302,"Medium Value"
7303,"High Value"
7304,"High Value"
7305,"High Value"
7308,"High Value"
7310,"Medium Value"
7313,"High Value"
7314,"Medium Value"
7316,"High Value"
7317,"Medium Value"
7318,"High Value"
7319,"Medium Value"
7321,"Medium Value"
7322,"High Value"
7323,"Medium Value"
7325,"Medium Value"
7326,"High Value"
7328,"Medium Value"
7329,"Medium Value"
7332,"Medium Value"
7333,"Medium Value"
7334,"High Value"
7335,"Medium Value"
7336,"High Value"
7337,"High Value"
7339,"High Value"
7340,"Low Value"
7341,"Medium Value"
7342,"High Value"
7343,"Medium Value"
7344,"High Value"
7345,"Medium Value"
7346,"Medium Value"
7347,"High Value"
7348,"High Value"
7349,"Medium Value"
7350,"Medium Value"
7352,"High Value"
7353,"Medium Value"
7354,"Medium Value"
7355,"Medium Value"
7357,"High Value"
7358,"High Value"
7359,"Medium Value"
7360,"High Value"
7361,"High Value"
7363,"Medium Value"
7364,"Medium Value"
7365,"High Value"
7366,"High Value"
7367,"Medium Value"
7368,"Medium Value"
7369,"Low Value"
7370,"High Value"
7371,"High Value"
7372,"High Value"
7373,"Medium Value"
7374,"Medium Value"
7375,"High Value"
7376,"Medium Value"
7377,"Medium Value"
7378,"Medium Value"
7379,"Medium Value"
7381,"High Value"
7382,"Medium Value"
7384,"Medium Value"
7385,"High Value"
7386,"Medium Value"
7387,"Low Value"
7388,"High Value"
7389,"High Value"
7390,"High Value"
7391,"Medium Value"
7392,"Medium Value"
7394,"High Value"
7395,"High Value"
7396,"High Value"
7398,"High Value"
7399,"Medium Value"
7400,"Low Value"
7401,"High Value"
7402,"Medium Value"
7403,"Medium Value"
7404,"High Value"
7405,"High Value"
7407,"High Value"
7408,"Medium Value"
7409,"Medium Value"
7411,"High Value"
7412,"Medium Value"
7414,"Medium Value"
7415,"High Value"
7416,"Low Value"
7418,"Low Value"
7419,"Medium Value"
7420,"Medium Value"
7421,"Low Value"
7422,"Medium Value"
7425,"High Value"
7426,"Medium Value"
7427,"High Value"
7429,"Medium Value"
7430,"Medium Value"
7431,"High Value"
7432,"Medium Value"
7433,"Low Value"
7434,"Medium Value"
7435,"Medium Value"
7436,"High Value"
7437,"High Value"
7438,"High Value"
7439,"High Value"
7440,"Low Value"
7442,"Medium Value"
7443,"High Value"
7444,"High Value"
7445,"High Value"
7447,"High Value"
7449,"High Value"
7450,"High Value"
7452,"Medium Value"
7453,"High Value"
7456,"High Value"
7457,"High Value"
7458,"Medium Value"
7459,"High Value"
7460,"High Value"
7461,"High Value"
7463,"High Value"
7464,"Medium Value"
7465,"High Value"
7466,"High Value"
7467,"High Value"
7468,"High Value"
7469,"Medium Value"
7470,"Medium Value"
7471,"High Value"
7472,"Medium Value"
7473,"Medium Value"
7474,"Medium Value"
7476,"Medium Value"
7478,"Medium Value"
7479,"Medium Value"
7481,"Medium Value"
7482,"Medium Value"
7484,"High Value"
7485,"Medium Value"
7486,"Medium Value"
7487,"Medium Value"
7488,"High Value"
7489,"Medium Value"
7490,"Medium Value"
7491,"Medium Value"
7492,"High Value"
7493,"High Value"
7494,"Medium Value"
7496,"High Value"
7498,"High Value"
7499,"Medium Value"
7500,"High Value"
7501,"Low Value"
7502,"High Value"
7503,"Medium Value"
7506,"High Value"
7507,"Medium Value"
7509,"High Value"
7511,"High Value"
7513,"High Value"
7515,"Medium Value"
7516,"Medium Value"
7517,"High Value"
7518,"Medium Value"
7519,"High Value"
7520,"High Value"
7521,"High Value"
7522,"Medium Value"
7523,"High Value"
7524,"High Value"
7525,"Medium Value"
7527,"Medium Value"
7528,"Medium Value"
7529,"Low Value"
7530,"Medium Value"
7531,"High Value"
7532,"High Value"
7533,"Medium Value"
7534,"High Value"
7535,"Medium Value"
7536,"Medium Value"
7538,"Medium Value"
7539,"High Value"
7540,"Medium Value"
7541,"High Value"
7542,"High Value"
7543,"High Value"
7545,"Medium Value"
7547,"High Value"
7548,"High Value"
7549,"Medium Value"
7551,"Medium Value"
7552,"High Value"
7554,"High Value"
7555,"Medium Value"
7556,"Medium Value"
7557,"Medium Value"
7558,"High Value"
7559,"Medium Value"
7560,"Medium Value"
7561,"High Value"
7562,"High Value"
7563,"High Value"
7564,"Medium Value"
7565,"Medium Value"
7566,"Medium Value"
7567,"High Value"
7568,"Medium Value"
7569,"Medium Value"
7570,"Medium Value"
7571,"Medium Value"
7572,"Medium Value"
7573,"Medium Value"
7574,"Medium Value"
7576,"High Value"
7577,"High Value"
7579,"Medium Value"
7580,"Medium Value"
7581,"High Value"
7582,"Medium Value"
7583,"Medium Value"
7584,"Medium Value"
7585,"Medium Value"
7586,"High Value"
7587,"Low Value"
7588,"Medium Value"
7589,"Medium Value"
7590,"Medium Value"
7591,"High Value"
7593,"Medium Value"
7594,"Medium Value"
7595,"Medium Value"
7596,"Medium Value"
7597,"High Value"
7598,"Medium Value"
7599,"High Value"
7600,"Medium Value"
7601,"High Value"
7602,"Low Value"
7604,"Medium Value"
7605,"Medium Value"
7606,"Medium Value"
7607,"High Value"
7609,"Low Value"
7611,"High Value"
7615,"Low Value"
7616,"Medium Value"
7617,"Medium Value"
7618,"Medium Value"
7619,"High Value"
7620,"Medium Value"
7622,"High Value"
7623,"Medium Value"
7626,"High Value"
7627,"High Value"
7628,"High Value"
7629,"Medium Value"
7630,"Low Value"
7631,"High Value"
7633,"Medium Value"
7635,"High Value"
7636,"Medium Value"
7637,"High Value"
7638,"High Value"
7639,"Medium Value"
7640,"Medium Value"
7641,"Medium Value"
7643,"High Value"
7644,"High Value"
7646,"High Value"
7647,"Low Value"
7648,"Medium Value"
7649,"Medium Value"
7651,"High Value"
7652,"High Value"
7653,"High Value"
7654,"Medium Value"
7655,"High Value"
7656,"High Value"
7657,"Medium Value"
7658,"High Value"
7659,"Medium Value"
7660,"High Value"
7661,"Low Value"
7662,"High Value"
7663,"Medium Value"
7664,"Medium Value"
7666,"Medium Value"
7667,"High Value"
7668,"High Value"
7669,"High Value"
7670,"Medium Value"
7671,"High Value"
7672,"High Value"
7673,"Medium Value"
7674,"Medium Value"
7675,"Low Value"
7676,"Medium Value"
7677,"Low Value"
7679,"Medium Value"
7680,"Medium Value"
7681,"Medium Value"
7682,"Medium Value"
7683,"Medium Value"
7684,"High Value"
7685,"Medium Value"
7686,"Medium Value"
7687,"Medium Value"
7688,"Medium Value"
7690,"High Value"
7691,"Medium Value"
7692,"Medium Value"
7693,"High Value"
7694,"Medium Value"
7695,"High Value"
7696,"Low Value"
7697,"High Value"
7698,"High Value"
7700,"Medium Value"
7703,"Low Value"
7704,"High Value"
7709,"Medium Value"
7711,"Medium Value"
7712,"Low Value"
7713,"Low Value"
7714,"High Value"
7715,"High Value"
7716,"High Value"
7717,"High Value"
7719,"Medium Value"
7720,"Medium Value"
7721,"Medium Value"
7722,"Medium Value"
7723,"Medium Value"
7725,"Medium Value"
7726,"High Value"
7729,"Low Value"
7730,"High Value"
7731,"Medium Value"
7732,"Medium Value"
7733,"Medium Value"
7735,"High Value"
7737,"Medium Value"
7738,"Medium Value"
7742,"High Value"
7743,"Medium Value"
7744,"Medium Value"
7745,"Medium Value"
7746,"High Value"
7747,"Medium Value"
7750,"High Value"
7751,"Low Value"
7752,"Medium Value"
7753,"Low Value"
7755,"Medium Value"
7759,"High Value"
7761,"High Value"
7762,"Medium Value"
7763,"High Value"
7764,"High Value"
7765,"High Value"
7767,"High Value"
7768,"High Value"
7769,"High Value"
7770,"High Value"
7771,"High Value"
7772,"Medium Value"
7773,"Medium Value"
7774,"Medium Value"
7775,"Medium Value"
7776,"High Value"
7778,"Low Value"
7779,"High Value"
7780,"Medium Value"
7781,"Low Value"
7783,"Medium Value"
7784,"High Value"
7785,"High Value"
7786,"Low Value"
7787,"Medium Value"
7790,"Medium Value"
7792,"High Value"
7793,"High Value"
7794,"Medium Value"
7795,"High Value"
7797,"Medium Value"
7798,"High Value"
7799,"Medium Value"
7800,"High Value"
7801,"Medium Value"
7802,"High Value"
7804,"High Value"
7805,"Low Value"
7806,"Medium Value"
7807,"High Value"
7808,"High Value"
7809,"High Value"
7810,"High Value"
7811,"Low Value"
7813,"High Value"
7814,"Medium Value"
7815,"Medium Value"
7816,"Medium Value"
7817,"Low Value"
7819,"High Value"
7820,"Medium Value"
7821,"Medium Value"
7822,"High Value"
7823,"Medium Value"
7824,"High Value"
7825,"High Value"
7828,"Low Value"
7829,"Low Value"
7830,"Medium Value"
7831,"High Value"
7832,"Medium Value"
7834,"Medium Value"
7835,"High Value"
7836,"Medium Value"
7837,"Medium Value"
7838,"Medium Value"
7839,"Medium Value"
